Time [s],Value,Parity Error,Framing Error
7.230868875000000,0x21,,
7.231527000000000,0x7E,,
7.232928500000000,0x7E,,
7.233501375000000,0xA1,,
7.234074375000000,0x0D,,
7.234647250000000,0x10,,
7.235220250000000,0x18,,
7.235793250000000,0x03,,
7.236366250000000,0x18,,
7.236939250000000,0x02,,
7.237512125000000,0x18,,
7.238085125000000,0x10,,
7.238658125000000,0x0C,,
7.239231125000000,0x7C,,
7.239804000000000,0x0C,,
7.240377000000000,0x3C,,
7.240950000000000,0x0C,,
7.241523000000000,0x10,,
7.242096000000000,0xF0,,
7.242668875000000,0x10,,
7.243241875000000,0x00,,
7.243814875000000,0x00,,
7.244387875000000,0x80,,
7.244960750000000,0x10,,
7.245533875000000,0x04,,
7.246106875000000,0x00,,
7.246679750000000,0x06,,
7.247252750000000,0xC0,,
7.247825750000000,0xC7,,
7.248398750000000,0x10,,
7.248971750000000,0x60,,
7.249544625000000,0x1F,,
7.250117625000000,0x63,,
7.250690625000000,0x1F,,
7.251263625000000,0x63,,
7.251836500000000,0x13,,
7.252409500000000,0x7E,,
7.263443250000000,0x7E,,
7.264078750000000,0x21,,
7.264735250000000,0x7E,,
7.266115375000000,0x7E,,
7.266688250000000,0xA1,,
7.267261375000000,0x0C,,
7.267834250000000,0x10,,
7.268407250000000,0x1F,,
7.268980250000000,0x03,,
7.269553125000000,0x1F,,
7.270126125000000,0x03,,
7.270699125000000,0x00,,
7.271272125000000,0x10,,
7.271845125000000,0x0C,,
7.272418125000000,0x00,,
7.272991000000000,0x08,,
7.273564000000000,0x00,,
7.274137000000000,0x08,,
7.274710000000000,0x10,,
7.275282875000000,0xF0,,
7.275855875000000,0xF1,,
7.276428875000000,0xF7,,
7.277001875000000,0xF1,,
7.277574875000000,0xF7,,
7.278147875000000,0x10,,
7.278720750000000,0xC4,,
7.279293750000000,0x1F,,
7.279866750000000,0x00,,
7.280439750000000,0x00,,
7.281012625000000,0x43,,
7.281585625000000,0x10,,
7.282158625000000,0x00,,
7.282731625000000,0x0C,,
7.283304625000000,0x03,,
7.283877500000000,0x1C,,
7.284450625000000,0x03,,
7.285023500000000,0x36,,
7.285596500000000,0x7E,,
7.296628750000000,0x7E,,
7.297265750000000,0x21,,
7.297925625000000,0x7E,,
7.299328375000000,0x7E,,
7.299901375000000,0xA1,,
7.300474250000000,0x0B,,
7.301047250000000,0x10,,
7.301620250000000,0x00,,
7.302193250000000,0x00,,
7.302766250000000,0x0F,,
7.303339250000000,0x01,,
7.303912125000000,0x0F,,
7.304485125000000,0x10,,
7.305058125000000,0x0C,,
7.305631125000000,0x7C,,
7.306204000000000,0x0C,,
7.306777000000000,0x68,,
7.307350000000000,0x0C,,
7.307923000000000,0x10,,
7.308496000000000,0xA0,,
7.309069000000000,0x21,,
7.309642000000000,0xA0,,
7.310214875000000,0x31,,
7.310787875000000,0xF0,,
7.311360875000000,0x10,,
7.311933875000000,0xC4,,
7.312506875000000,0xC0,,
7.313079750000000,0xC3,,
7.313652750000000,0xC0,,
7.314225750000000,0x43,,
7.314798625000000,0x10,,
7.315371625000000,0x00,,
7.315944625000000,0x00,,
7.316517625000000,0x00,,
7.317090625000000,0x1F,,
7.317663625000000,0x01,,
7.318236625000000,0xE6,,
7.318809625000000,0x7E,,
7.329845125000000,0x7E,,
7.330480500000000,0x21,,
7.331137000000000,0x7E,,
7.332541375000000,0x7E,,
7.333114375000000,0xA1,,
7.333687250000000,0x0A,,
7.334260375000000,0x10,,
7.334833250000000,0x0E,,
7.335406250000000,0x00,,
7.335979250000000,0x07,,
7.336552125000000,0x00,,
7.337125250000000,0x03,,
7.337698125000000,0x10,,
7.338271250000000,0x04,,
7.338844125000000,0x1C,,
7.339417125000000,0x00,,
7.339990000000000,0x38,,
7.340563000000000,0x00,,
7.341136000000000,0x10,,
7.341709000000000,0xF0,,
7.342282000000000,0xF1,,
7.342854875000000,0xF7,,
7.343428000000000,0xF0,,
7.344000875000000,0x77,,
7.344573875000000,0x10,,
7.345146875000000,0xC0,,
7.345719875000000,0x1F,,
7.346292750000000,0x00,,
7.346865750000000,0x00,,
7.347438750000000,0x00,,
7.348011625000000,0x10,,
7.348584625000000,0x00,,
7.349157625000000,0x00,,
7.349730750000000,0x00,,
7.350303625000000,0x00,,
7.350876625000000,0x00,,
7.351449500000000,0xC0,,
7.352022500000000,0x7E,,
7.363056500000000,0x7E,,
7.363696750000000,0x21,,
7.364353375000000,0x7E,,
7.365754500000000,0x7E,,
7.366327375000000,0xA1,,
7.366900375000000,0x09,,
7.367473375000000,0x10,,
7.368046250000000,0x0F,,
7.368619250000000,0x03,,
7.369192375000000,0x1F,,
7.369765250000000,0x03,,
7.370338250000000,0x1A,,
7.370911125000000,0x10,,
7.371484125000000,0x0C,,
7.372057125000000,0x68,,
7.372630125000000,0x08,,
7.373203125000000,0x68,,
7.373776000000000,0x0C,,
7.374349125000000,0x10,,
7.374922000000000,0xF0,,
7.375495000000000,0x31,,
7.376068000000000,0xF0,,
7.376641000000000,0x30,,
7.377214000000000,0xF0,,
7.377786875000000,0x10,,
7.378359875000000,0x40,,
7.378932875000000,0x00,,
7.379505750000000,0x00,,
7.380078750000000,0xC0,,
7.380651750000000,0xC1,,
7.381224750000000,0x10,,
7.381797750000000,0x7C,,
7.382370750000000,0x0F,,
7.382943625000000,0x7F,,
7.383516625000000,0x1F,,
7.384089625000000,0x7F,,
7.384662625000000,0x99,,
7.385235500000000,0x7E,,
7.396272875000000,0x7E,,
7.396911625000000,0x21,,
7.397568125000000,0x7E,,
7.398928375000000,0x7E,,
7.399501375000000,0xA1,,
7.400074375000000,0x08,,
7.400647250000000,0x10,,
7.401220250000000,0x1F,,
7.401793250000000,0x7F,,
7.402366250000000,0x1F,,
7.402939250000000,0x7F,,
7.403512125000000,0x00,,
7.404085250000000,0x10,,
7.404658125000000,0x00,,
7.405231125000000,0x60,,
7.405804000000000,0x00,,
7.406377125000000,0x60,,
7.406950000000000,0x00,,
7.407523000000000,0x10,,
7.408096000000000,0xF0,,
7.408669000000000,0x31,,
7.409241875000000,0xF6,,
7.409814875000000,0x31,,
7.410387875000000,0xF6,,
7.410960875000000,0x10,,
7.411533875000000,0xC4,,
7.412106875000000,0x18,,
7.412679750000000,0x86,,
7.413252750000000,0x00,,
7.413825750000000,0x86,,
7.414398750000000,0x10,,
7.414971625000000,0x00,,
7.415544625000000,0x00,,
7.416117625000000,0x00,,
7.416690625000000,0x0F,,
7.417263500000000,0x01,,
7.417836625000000,0x64,,
7.418409500000000,0x7E,,
7.429445375000000,0x7E,,
7.430085625000000,0x21,,
7.430745375000000,0x7E,,
7.432141375000000,0x7E,,
7.432714375000000,0xA1,,
7.433287375000000,0x07,,
7.433860375000000,0x10,,
7.434433250000000,0x00,,
7.435006250000000,0x02,,
7.435579250000000,0x1F,,
7.436152125000000,0x03,,
7.436725250000000,0x1F,,
7.437298250000000,0x10,,
7.437871125000000,0x0C,,
7.438444125000000,0x7C,,
7.439017125000000,0x0C,,
7.439590125000000,0x00,,
7.440163000000000,0x00,,
7.440736000000000,0x10,,
7.441309000000000,0xF0,,
7.441882000000000,0x11,,
7.442455000000000,0xF0,,
7.443028000000000,0x31,,
7.443600875000000,0xF0,,
7.444173875000000,0x10,,
7.444746750000000,0xC4,,
7.445319875000000,0x00,,
7.445892750000000,0xC0,,
7.446465750000000,0x00,,
7.447038750000000,0x80,,
7.447611750000000,0x10,,
7.448184625000000,0x00,,
7.448757625000000,0x00,,
7.449330625000000,0x02,,
7.449903625000000,0x1F,,
7.450476625000000,0x7F,,
7.451049625000000,0x02,,
7.451622500000000,0x7E,,
7.462655250000000,0x7E,,
7.463290625000000,0x21,,
7.463950375000000,0x7E,,
7.465354375000000,0x7E,,
7.465927500000000,0xA1,,
7.466500375000000,0x06,,
7.467073250000000,0x10,,
7.467646375000000,0x18,,
7.468219250000000,0x02,,
7.468792250000000,0x18,,
7.469365250000000,0x02,,
7.469938250000000,0x18,,
7.470511250000000,0x10,,
7.471084250000000,0x0C,,
7.471657125000000,0x7C,,
7.472230125000000,0x0C,,
7.472803125000000,0x3C,,
7.473376000000000,0x0C,,
7.473949000000000,0x10,,
7.474522000000000,0xF0,,
7.475095000000000,0x10,,
7.475667875000000,0x00,,
7.476241000000000,0x00,,
7.476813875000000,0xF0,,
7.477386875000000,0x10,,
7.477959875000000,0x44,,
7.478532750000000,0xC0,,
7.479105750000000,0xC7,,
7.479678750000000,0xC0,,
7.480251750000000,0xC7,,
7.480824750000000,0x10,,
7.481397625000000,0x00,,
7.481970750000000,0x00,,
7.482543750000000,0x03,,
7.483116625000000,0x00,,
7.483689625000000,0x02,,
7.484262625000000,0x49,,
7.484835500000000,0x7E,,
7.495871375000000,0x7E,,
7.496510125000000,0x21,,
7.497166750000000,0x7E,,
7.498567500000000,0x7E,,
7.499140500000000,0xA1,,
7.499713375000000,0x05,,
7.500286375000000,0x10,,
7.500859375000000,0x0C,,
7.501432250000000,0x03,,
7.502005375000000,0x1C,,
7.502578250000000,0x03,,
7.503151250000000,0x18,,
7.503724250000000,0x10,,
7.504297125000000,0x0C,,
7.504870125000000,0x60,,
7.505443125000000,0x08,,
7.506016125000000,0x60,,
7.506589125000000,0x0C,,
7.507162000000000,0x10,,
7.507735000000000,0xF0,,
7.508308000000000,0x31,,
7.508881000000000,0xF0,,
7.509454000000000,0x30,,
7.510026875000000,0xF0,,
7.510599875000000,0x10,,
7.511172875000000,0x40,,
7.511745750000000,0x00,,
7.512318750000000,0x00,,
7.512891750000000,0xC0,,
7.513464875000000,0xC7,,
7.514037750000000,0x10,,
7.514610750000000,0x00,,
7.515183750000000,0x1F,,
7.515756750000000,0x03,,
7.516329625000000,0x1F,,
7.516902625000000,0x03,,
7.517475625000000,0xFD,,
7.518048625000000,0x7E,,
7.529086125000000,0x7E,,
7.529726625000000,0x21,,
7.530386250000000,0x7E,,
7.531780500000000,0x7E,,
7.532353375000000,0xA1,,
7.532926375000000,0x04,,
7.533499375000000,0x10,,
7.534072375000000,0x00,,
7.534645375000000,0x00,,
7.535218250000000,0x1F,,
7.535791250000000,0x01,,
7.536364250000000,0x1F,,
7.536937250000000,0x10,,
7.537510250000000,0x0C,,
7.538083250000000,0x7C,,
7.538656125000000,0x0C,,
7.539229125000000,0x00,,
7.539802125000000,0x0C,,
7.540375125000000,0x10,,
7.540948000000000,0x00,,
7.541521000000000,0x20,,
7.542094000000000,0x00,,
7.542667000000000,0x20,,
7.543240000000000,0xF0,,
7.543812875000000,0x10,,
7.544385875000000,0xC4,,
7.544958875000000,0xDF,,
7.545531875000000,0xC7,,
7.546104875000000,0xDF,,
7.546677750000000,0xC7,,
7.547250750000000,0x10,,
7.547823750000000,0x7C,,
7.548396750000000,0x00,,
7.548969750000000,0x00,,
7.549542625000000,0x0C,,
7.550115750000000,0x01,,
7.550688625000000,0x7D,,
7.551261625000000,0x5E,,
7.551834625000000,0x7E,,
7.562868125000000,0x7E,,
7.563506750000000,0x21,,
7.564163375000000,0x7E,,
7.565481875000000,0x7E,,
7.566054750000000,0xA1,,
7.566627750000000,0x03,,
7.567200750000000,0x10,,
7.567773750000000,0x1A,,
7.568346750000000,0x03,,
7.568919625000000,0x1F,,
7.569492625000000,0x03,,
7.570065625000000,0x0F,,
7.570638625000000,0x10,,
7.571211500000000,0x0C,,
7.571784625000000,0x3C,,
7.572357500000000,0x04,,
7.572930375000000,0x00,,
7.573503500000000,0x00,,
7.574076375000000,0x10,,
7.574649375000000,0x80,,
7.575222375000000,0x21,,
7.575795375000000,0x80,,
7.576368375000000,0x21,,
7.576941250000000,0xF0,,
7.577514375000000,0x10,,
7.578087250000000,0xC4,,
7.578660250000000,0xC3,,
7.579233250000000,0xC3,,
7.579806250000000,0xC3,,
7.580379250000000,0xC3,,
7.580952125000000,0x10,,
7.581525125000000,0x0C,,
7.582098125000000,0x00,,
7.582671125000000,0x02,,
7.583244000000000,0x00,,
7.583817000000000,0x02,,
7.584390000000000,0x4B,,
7.584963000000000,0x7E,,
7.595998250000000,0x7E,,
7.596638625000000,0x21,,
7.597298375000000,0x7E,,
7.598694875000000,0x7E,,
7.599267750000000,0xA1,,
7.599840750000000,0x02,,
7.600413750000000,0x10,,
7.600986625000000,0x00,,
7.601559750000000,0x03,,
7.602132625000000,0x00,,
7.602705625000000,0x02,,
7.603278625000000,0x00,,
7.603851500000000,0x10,,
7.604424625000000,0x08,,
7.604997625000000,0x7C,,
7.605570500000000,0x0C,,
7.606143500000000,0x7C,,
7.606716500000000,0x0C,,
7.607289500000000,0x10,,
7.607862375000000,0xF0,,
7.608435500000000,0x31,,
7.609008375000000,0x00,,
7.609581375000000,0x00,,
7.610154375000000,0xF0,,
7.610727250000000,0x10,,
7.611300375000000,0x40,,
7.611873250000000,0xC0,,
7.612446250000000,0xC3,,
7.613019125000000,0xC0,,
7.613592125000000,0xC7,,
7.614165125000000,0x10,,
7.614738125000000,0x00,,
7.615311125000000,0x1A,,
7.615884125000000,0x03,,
7.616457000000000,0x1A,,
7.617030000000000,0x02,,
7.617603125000000,0x31,,
7.618176000000000,0x7E,,
7.629211375000000,0x7E,,
7.629846750000000,0x21,,
7.630506625000000,0x7E,,
7.631881875000000,0x7E,,
7.632454875000000,0xA1,,
7.633027750000000,0x01,,
7.633600750000000,0x10,,
7.634173625000000,0x00,,
7.634746750000000,0x00,,
7.635319750000000,0x00,,
7.635892625000000,0x00,,
7.636465625000000,0x00,,
7.637038500000000,0x10,,
7.637611625000000,0x00,,
7.638184500000000,0x00,,
7.638757500000000,0x00,,
7.639330500000000,0x00,,
7.639903500000000,0x00,,
7.640476375000000,0x10,,
7.641049375000000,0x00,,
7.641622375000000,0x00,,
7.642195375000000,0x00,,
7.642768375000000,0x00,,
7.643341375000000,0x00,,
7.643914250000000,0x10,,
7.644487250000000,0x00,,
7.645060250000000,0x00,,
7.645633250000000,0x00,,
7.646206250000000,0xC0,,
7.646779125000000,0x47,,
7.647352125000000,0x10,,
7.647925125000000,0x00,,
7.648498125000000,0x1F,,
7.649071000000000,0x03,,
7.649644000000000,0x1F,,
7.650217000000000,0x03,,
7.650790000000000,0xC8,,
7.651363000000000,0x7E,,
7.662383875000000,0x7E,,
7.663020875000000,0x21,,
7.663680625000000,0x7E,,
7.664427500000000,0x7E,,
7.665000500000000,0x81,,
7.665573375000000,0x7D,,
7.666146375000000,0x5E,,
7.666719375000000,0x7E,,
7.671699250000000,0x7E,,
7.672336250000000,0x01,,
7.672973250000000,0x4C,,
7.673608625000000,0x4D,,
7.674245875000000,0x01,,
7.674882875000000,0x56,,
7.675519875000000,0x31,,
7.676160250000000,0x35,,
7.676797250000000,0xAC,,
7.677453875000000,0x7E,,
7.678302625000000,0x7E,,
7.678875625000000,0x82,,
7.679448500000000,0x7D,,
7.680021500000000,0x5D,,
7.680594500000000,0x7E,,
8.081439375000000,0x7E,,
8.082012250000000,0x82,,
8.082585375000001,0x7D,,
8.083158375000000,0x5D,,
8.083731250000000,0x7E,,
8.484804125000000,0x7E,,
8.485377000000000,0x82,,
8.485950000000001,0x7D,,
8.486523000000000,0x5D,,
8.487095999999999,0x7E,,
8.888175250000000,0x7E,,
8.888748250000001,0x82,,
8.889321250000000,0x7D,,
8.889894249999999,0x5D,,
8.890467125000001,0x7E,,
9.291595375000000,0x7E,,
9.292168374999999,0x83,,
9.292741250000001,0x7C,,
9.293314250000000,0x7E,,
9.694432624999999,0x7E,,
9.695005625000000,0x83,,
9.695578625000000,0x7C,,
9.696151625000001,0x7E,,
10.097315500000001,0x7E,,
10.097888500000000,0x83,,
10.098461500000001,0x7C,,
10.099034375000000,0x7E,,
10.500244000000000,0x7E,,
10.500817000000000,0x84,,
10.501390000000001,0x7B,,
10.501962875000000,0x7E,,
10.903081250000000,0x7E,,
10.903654250000001,0x84,,
10.904227250000000,0x7B,,
10.904800249999999,0x7E,,
11.305921874999999,0x7E,,
11.306494875000000,0x84,,
11.307067750000000,0x7B,,
11.307640749999999,0x7E,,
